"","superhost","pax","bedrooms","price","review_rating","latitude","longitude","entire_home","hotel_room","shared_room","mininmum_nights","maximum_nights","availability_365","number_of_reviews","fullyBooked","instant_bookable"
"8415","FALSE",10,4,4500,5,-34.12089,18.38181,1,0,0,3,1125,191,3,FALSE,"FALSE"
"8416","FALSE",2,1,1030,4.64,-33.928,18.41459,1,0,0,2,1000,0,25,TRUE,"TRUE"
"8417","FALSE",2,1,950,5,-33.89087,18.50565,1,0,0,1,1125,336,2,FALSE,"TRUE"
"8418","FALSE",4,2,1350,5,-33.89016,18.50637,1,0,0,1,1125,349,1,FALSE,"TRUE"
"8419","FALSE",2,1,1343,4.57,-33.90839,18.41298,1,0,0,1,1125,352,21,FALSE,"TRUE"
"8420","FALSE",4,2,1999,5,-33.91525,18.41686,1,0,0,2,1125,27,3,FALSE,"FALSE"
"8421","FALSE",12,4,2446,3.25,-33.8159,18.50128,1,0,0,5,1125,255,4,FALSE,"FALSE"
"8422","FALSE",1,1,999,5,-33.87438,18.57931,0,0,0,1,1125,347,5,FALSE,"FALSE"
"8423","FALSE",4,2,1191,4.8,-33.90864,18.40418,0,0,0,1,1125,330,5,FALSE,"TRUE"
"8424","FALSE",8,5,12500,5,-33.94824,18.38765,1,0,0,5,1125,98,4,FALSE,"FALSE"
"8425","FALSE",2,1,800,4,-33.89626,18.50331,1,0,0,1,1125,240,1,FALSE,"FALSE"
"8426","FALSE",2,1,400,4.9,-33.97876,18.47807,1,0,0,2,1125,356,10,FALSE,"FALSE"
"8427","FALSE",6,3,2586,4,-34.02715,18.34274,1,0,0,1,1125,240,1,FALSE,"TRUE"
"8428","TRUE",2,1,1595,4.86,-34.19498,18.37614,1,0,0,2,1125,58,29,FALSE,"TRUE"
"8429","FALSE",8,4,1500,4.94,-33.81974,18.48786,1,0,0,2,1125,265,17,FALSE,"TRUE"
"8430","TRUE",3,1,746,4.7,-33.92136,18.38939,1,0,0,2,60,332,27,FALSE,"TRUE"
"8431","FALSE",8,5,2500,4.81,-34.14318,18.32548,1,0,0,2,30,139,17,FALSE,"FALSE"
"8432","FALSE",4,2,1000,5,-33.94153,18.42262,1,0,0,3,1125,179,1,FALSE,"FALSE"
"8433","FALSE",2,1,650,4.5,-33.89664,18.4913,0,0,0,1,90,365,4,FALSE,"TRUE"
"8434","FALSE",1,1,550,4.83,-33.88568,18.51895,0,0,0,3,29,364,6,FALSE,"FALSE"
"8435","TRUE",6,3,3072,5,-33.90903,18.40221,1,0,0,4,180,174,3,FALSE,"FALSE"
"8436","FALSE",4,2,1750,5,-34.05399,18.82536,1,0,0,2,14,355,3,FALSE,"FALSE"
"8437","TRUE",2,1,679,5,-34.09233,18.81126,1,0,0,2,1125,218,14,FALSE,"FALSE"
"8438","TRUE",4,2,1150,4.91,-34.14723,18.90413,1,0,0,2,31,273,11,FALSE,"TRUE"
"8439","FALSE",2,1,798,4,-34.0466,18.45502,1,0,0,3,180,365,1,FALSE,"FALSE"
"8440","TRUE",2,1,710,4.88,-33.92481,18.4135,1,0,0,14,1125,273,8,FALSE,"TRUE"
"8441","FALSE",1,7,250,3,-33.9329,18.46665,0,0,0,14,360,365,1,FALSE,"TRUE"
"8442","FALSE",4,2,1300,5,-34.20689,18.4551,0,0,0,1,30,324,1,FALSE,"FALSE"
"8443","FALSE",2,1,1350,4.75,-33.99504,18.46507,1,0,0,2,1125,365,4,FALSE,"FALSE"
"8444","TRUE",4,2,1250,4.77,-33.78431,18.45454,1,0,0,1,365,240,13,FALSE,"FALSE"
"8445","FALSE",2,1,330,4.63,-33.80248,18.47235,1,0,0,2,1125,316,32,FALSE,"FALSE"
"8446","FALSE",2,1,750,5,-33.87164,18.49281,1,0,0,7,1125,335,1,FALSE,"FALSE"
"8447","TRUE",3,1,390,5,-34.13745,18.33669,1,0,0,2,30,87,2,FALSE,"FALSE"
"8448","FALSE",4,2,1600,4.75,-33.81444,18.47233,1,0,0,2,1125,212,12,FALSE,"FALSE"
"8449","TRUE",4,2,1200,4.92,-33.91305,18.41851,1,0,0,3,365,66,26,FALSE,"FALSE"
"8450","FALSE",8,4,3500,5,-33.98282,18.43756,1,0,0,7,21,22,1,FALSE,"FALSE"
"8451","FALSE",4,2,950,4.63,-33.90913,18.40673,1,0,0,2,300,298,24,FALSE,"FALSE"
"8452","FALSE",10,5,14571,5,-33.92785,18.38787,1,0,0,2,1125,213,6,FALSE,"FALSE"
"8453","FALSE",3,1,1005,4.31,-33.91242,18.4174,1,0,0,2,1125,0,13,TRUE,"FALSE"
"8454","FALSE",3,1,1097,4.7,-33.91254,18.41765,1,0,0,2,90,345,27,FALSE,"TRUE"
"8455","FALSE",4,2,550,5,-34.11998,18.84056,1,0,0,3,60,354,1,FALSE,"FALSE"
"8456","TRUE",6,3,1420,4.9,-34.10918,18.82128,1,0,0,1,1125,275,62,FALSE,"FALSE"
"8457","FALSE",8,4,25646,5,-33.95195,18.38688,1,0,0,5,1125,356,2,FALSE,"FALSE"
"8458","FALSE",6,3,2000,5,-34.09783,18.49103,1,0,0,2,30,90,2,FALSE,"TRUE"
"8459","FALSE",6,3,2100,4.33,-33.78784,18.48936,1,0,0,10,1125,365,3,FALSE,"TRUE"
"8460","FALSE",16,13,6500,4.57,-34.09888,18.35664,1,0,0,2,1125,339,7,FALSE,"FALSE"
"8461","FALSE",1,7,250,5,-33.93323,18.42097,0,0,0,14,365,356,1,FALSE,"TRUE"
"8462","FALSE",6,3,2385,5,-34.10459,18.46807,1,0,0,4,1125,178,1,FALSE,"FALSE"
"8463","FALSE",4,1,807,4,-34.11142,18.8229,1,0,0,2,120,26,1,FALSE,"FALSE"
"8464","FALSE",12,5,5000,5,-34.13602,18.84348,1,0,0,7,1125,344,1,FALSE,"FALSE"
"8465","FALSE",4,2,1300,4.91,-33.91001,18.41227,1,0,0,3,1125,114,11,FALSE,"FALSE"
"8466","TRUE",10,4,3500,4.5,-34.13806,18.32788,1,0,0,2,30,151,2,FALSE,"TRUE"
"8467","FALSE",6,3,2500,3,-34.01756,18.37925,1,0,0,5,14,90,1,FALSE,"FALSE"
"8468","TRUE",2,1,3500,4.76,-33.93863,18.3801,1,0,0,4,30,8,21,FALSE,"FALSE"
"8469","FALSE",2,1,850,4.8,-33.82798,18.54595,1,0,0,2,1125,177,5,FALSE,"FALSE"
"8470","TRUE",2,1,450,4.91,-34.12549,18.43284,0,0,0,2,1125,320,11,FALSE,"FALSE"
"8471","TRUE",2,1,871,5,-33.90492,18.398,1,0,0,3,30,234,11,FALSE,"TRUE"
"8472","TRUE",2,1,782,4.95,-33.9124,18.41743,1,0,0,1,28,20,37,FALSE,"FALSE"
"8473","FALSE",16,3,3000,0,-33.93803,18.7054,1,0,0,3,1124,179,2,FALSE,"TRUE"
"8474","TRUE",2,1,1000,5,-34.0431,18.35307,1,0,0,5,600,0,20,TRUE,"FALSE"
"8475","TRUE",4,2,800,4.95,-33.94373,18.42357,1,0,0,2,1125,307,21,FALSE,"FALSE"
"8476","FALSE",4,1,350,4.33,-34.11834,18.83176,1,0,0,1,30,364,3,FALSE,"TRUE"
"8477","FALSE",2,1,349,2,-33.90869,18.55838,0,0,0,1,30,270,1,FALSE,"FALSE"
"8478","FALSE",6,3,1180,3,-33.79926,18.50506,1,0,0,2,1125,272,1,FALSE,"FALSE"
"8479","FALSE",2,1,500,5,-33.92135,18.41442,0,0,0,4,1125,179,3,FALSE,"FALSE"
"8480","FALSE",7,4,3215,4.84,-33.96343,18.37838,1,0,0,2,1125,313,68,FALSE,"FALSE"
"8481","FALSE",2,1,1000,5,-33.90894,18.41404,1,0,0,7,1125,98,2,FALSE,"FALSE"
"8482","TRUE",4,2,1800,5,-33.91084,18.40917,1,0,0,2,1125,351,9,FALSE,"FALSE"
"8483","FALSE",5,2,1200,4.25,-33.81611,18.47884,1,0,0,1,1125,181,4,FALSE,"TRUE"
"8484","TRUE",2,1,580,4.83,-33.93154,18.45298,1,0,0,2,1125,101,59,FALSE,"TRUE"
"8485","FALSE",4,2,400,5,-33.82731,18.71915,1,0,0,1,1125,179,3,FALSE,"FALSE"
"8486","FALSE",8,4,7000,4.5,-34.00936,18.34372,1,0,0,3,1125,0,2,TRUE,"FALSE"
"8487","TRUE",4,2,2000,5,-34.1261,18.44916,1,0,0,2,30,88,8,FALSE,"TRUE"
"8488","FALSE",4,2,4000,5,-34.12122,18.45345,1,0,0,5,21,363,2,FALSE,"FALSE"
"8489","TRUE",6,3,1300,4.84,-33.87529,18.64092,1,0,0,3,28,138,38,FALSE,"FALSE"
"8490","FALSE",2,7,421,3.25,-33.92966,18.48319,0,0,0,1,1125,152,4,FALSE,"FALSE"
"8491","FALSE",6,3,1072,4.27,-33.8138,18.47319,1,0,0,3,90,281,11,FALSE,"TRUE"
"8492","TRUE",2,1,650,4.96,-33.92219,18.41995,1,0,0,2,1125,302,67,FALSE,"FALSE"
"8493","TRUE",4,2,950,5,-34.07512,18.86012,1,0,0,2,1125,130,34,FALSE,"TRUE"
"8494","FALSE",4,2,1750,5,-34.08976,18.81139,1,0,0,28,200,178,1,FALSE,"FALSE"
"8495","FALSE",4,2,2372,4,-33.92386,18.38005,1,0,0,2,30,105,6,FALSE,"TRUE"
"8496","FALSE",1,1,287,5,-33.80136,18.49318,0,0,0,2,7,264,6,FALSE,"FALSE"
"8497","FALSE",6,3,4500,5,-34.04369,18.35457,1,0,0,14,1125,164,3,FALSE,"TRUE"
"8498","TRUE",2,1,1800,4.75,-33.92935,18.42205,1,0,0,7,1125,180,4,FALSE,"FALSE"
"8499","TRUE",2,1,286,4.84,-33.84049,18.69773,0,0,0,1,28,172,51,FALSE,"FALSE"
"8500","TRUE",4,2,550,4.94,-34.0405,18.34976,1,0,0,2,1125,107,36,FALSE,"FALSE"
"8501","TRUE",4,1,730,5,-34.06002,18.81372,1,0,0,2,1125,279,16,FALSE,"FALSE"
"8502","TRUE",3,2,1000,4.75,-34.1153,18.4625,1,0,0,2,1000,123,4,FALSE,"TRUE"
"8503","FALSE",8,3,2000,5,-33.98157,18.48081,1,0,0,3,28,22,1,FALSE,"TRUE"
"8504","FALSE",4,2,1641,4,-33.92238,18.38156,1,0,0,2,30,104,5,FALSE,"TRUE"
"8505","FALSE",2,1,700,5,-34.19513,18.43114,1,0,0,2,1125,60,3,FALSE,"FALSE"
"8506","FALSE",6,4,1500,4.8,-34.09937,18.36277,1,0,0,3,1125,70,5,FALSE,"TRUE"
"8507","TRUE",4,1,686,4.87,-33.83066,18.6706,1,0,0,1,1125,106,52,FALSE,"TRUE"
"8508","FALSE",2,1,651,4.69,-33.92892,18.42213,1,0,0,2,1125,175,29,FALSE,"FALSE"
"8509","FALSE",10,4,2250,4.6,-33.72878,18.44049,1,0,0,2,1125,332,15,FALSE,"FALSE"
"8510","FALSE",6,3,979,4.65,-33.81826,18.5119,1,0,0,1,99,144,99,FALSE,"FALSE"
"8511","TRUE",4,2,1251,4.7,-33.82254,18.47672,1,0,0,5,14,144,23,FALSE,"FALSE"
"8512","TRUE",3,1,1607,5,-33.91145,18.38882,1,0,0,3,120,288,12,FALSE,"FALSE"
"8513","TRUE",2,1,1205,5,-33.91867,18.41742,1,0,0,3,1125,133,31,FALSE,"FALSE"
"8514","TRUE",2,1,480,4.89,-33.93474,18.4597,1,0,0,2,1125,358,19,FALSE,"TRUE"
"8515","FALSE",4,2,2500,5,-33.9072,18.42355,1,0,0,90,650,275,2,FALSE,"TRUE"
"8516","TRUE",10,5,5071,4.94,-34.01437,18.4342,1,0,0,2,42,98,31,FALSE,"FALSE"
"8517","FALSE",1,1,350,4.67,-34.13612,18.42847,0,0,0,1,30,365,6,FALSE,"FALSE"
"8518","FALSE",4,2,2000,4.75,-33.912,18.38982,1,0,0,2,1125,273,4,FALSE,"FALSE"
"8519","TRUE",6,3,2950,5,-33.98332,18.45744,1,0,0,30,30,358,4,FALSE,"FALSE"
"8520","TRUE",8,4,1950,4.94,-34.08965,18.47569,1,0,0,5,30,235,18,FALSE,"TRUE"
"8521","FALSE",5,2,693,4.75,-33.88037,18.64339,1,0,0,1,1125,158,4,FALSE,"TRUE"
"8522","FALSE",2,1,380,4.6,-33.881,18.4916,1,0,0,2,1125,56,25,FALSE,"TRUE"
"8523","FALSE",2,1,589,5,-33.88119,18.49745,0,0,0,2,1125,287,1,FALSE,"TRUE"
"8524","TRUE",8,3,3000,4.88,-34.13724,18.32712,1,0,0,4,45,254,26,FALSE,"TRUE"
"8525","FALSE",2,1,700,5,-34.01672,18.45978,1,0,0,1,1125,364,2,FALSE,"FALSE"
"8526","FALSE",2,1,450,5,-33.91384,18.67732,1,0,0,1,300,179,1,FALSE,"TRUE"
"8527","TRUE",2,1,950,5,-33.91016,18.41456,1,0,0,4,1125,347,20,FALSE,"TRUE"
"8528","TRUE",2,1,560,5,-33.82018,18.47764,1,0,0,4,1125,263,25,FALSE,"TRUE"
"8529","FALSE",6,3,2500,4.67,-34.11413,18.82349,1,0,0,3,1125,320,3,FALSE,"FALSE"
"8530","FALSE",6,3,1800,4,-33.70176,18.44322,1,0,0,10,1125,90,1,FALSE,"TRUE"
"8531","FALSE",4,2,2148,4.63,-33.92368,18.38019,1,0,0,2,30,134,8,FALSE,"TRUE"
"8532","FALSE",2,1,1570,4.86,-33.92205,18.38181,1,0,0,2,30,117,7,FALSE,"TRUE"
"8533","FALSE",2,1,1257,4.9,-33.9081,18.40237,1,0,0,2,200,0,10,TRUE,"FALSE"
"8534","FALSE",2,1,575,5,-34.03474,18.35705,1,0,0,2,1125,0,4,TRUE,"FALSE"
"8535","FALSE",4,2,1350,5,-34.04028,18.43561,1,0,0,2,360,213,4,FALSE,"FALSE"
"8536","FALSE",3,1,350,4.32,-33.88953,18.50999,1,0,0,2,60,0,30,TRUE,"FALSE"
"8537","TRUE",2,1,478,4.94,-34.07443,18.85058,0,0,0,1,1125,74,18,FALSE,"FALSE"
"8538","FALSE",4,1,590,4.68,-34.07966,18.85515,1,0,0,1,1125,102,40,FALSE,"FALSE"
"8539","FALSE",2,1,900,4.75,-33.81816,18.49213,1,0,0,1,60,119,12,FALSE,"TRUE"
"8540","FALSE",2,1,832,4.33,-33.92697,18.4126,1,0,0,1,14,142,3,FALSE,"FALSE"
"8541","FALSE",2,1,314,5,-33.89112,18.5882,1,0,0,1,777,179,1,FALSE,"FALSE"
"8542","TRUE",2,1,795,5,-34.02873,18.45565,1,0,0,3,30,340,13,FALSE,"FALSE"
"8543","TRUE",2,1,500,5,-34.20953,18.45906,1,0,0,2,1125,44,21,FALSE,"TRUE"
"8544","FALSE",9,4,4500,5,-34.14798,18.43921,1,0,0,3,1125,215,5,FALSE,"FALSE"
"8545","TRUE",2,1,914,4.67,-33.89262,18.48229,1,0,0,3,95,241,3,FALSE,"FALSE"
"8546","TRUE",4,2,1380,5,-33.92025,18.38543,1,0,0,2,90,334,19,FALSE,"FALSE"
"8547","FALSE",2,1,1527,4.44,-33.92199,18.38136,1,0,0,2,30,113,9,FALSE,"TRUE"
"8548","FALSE",3,2,750,4.87,-34.04426,18.34742,1,0,0,2,1125,163,15,FALSE,"TRUE"
"8549","FALSE",2,1,800,4.69,-34.19685,18.37805,1,0,0,2,1125,21,13,FALSE,"FALSE"
"8550","FALSE",2,1,795,4.88,-33.87504,18.73941,1,0,0,1,1125,88,8,FALSE,"FALSE"
"8551","FALSE",4,2,1338,4.81,-33.91251,18.41957,1,0,0,2,90,292,27,FALSE,"TRUE"
"8552","FALSE",5,2,1200,4.5,-33.803337,18.47422,1,0,0,2,1125,303,2,FALSE,"FALSE"
"8553","TRUE",6,3,2357,5,-34.20303,18.45395,1,0,0,3,30,241,12,FALSE,"FALSE"
"8554","TRUE",4,2,1100,5,-33.93594,18.40986,0,0,0,2,1125,322,2,FALSE,"FALSE"
"8555","FALSE",8,4,3500,5,-34.07503,18.86041,1,0,0,14,1125,177,1,FALSE,"FALSE"
"8556","FALSE",4,2,1750,4.75,-33.798344,18.460154,1,0,0,2,1125,265,4,FALSE,"TRUE"
"8557","TRUE",2,1,425,4.98,-34.13683,18.43001,1,0,0,2,1125,112,49,FALSE,"FALSE"
"8558","FALSE",4,2,625,4.92,-34.13341,18.43597,1,0,0,2,28,243,24,FALSE,"FALSE"
"8559","TRUE",4,2,1321,5,-33.79168,18.45978,1,0,0,2,1125,324,2,FALSE,"TRUE"
"8560","FALSE",2,1,350,5,-33.81447,18.47591,1,0,0,3,1125,294,1,FALSE,"FALSE"
"8561","FALSE",15,7,14500,4,-33.85861,18.49129,0,0,0,1,1125,269,1,FALSE,"FALSE"
"8562","FALSE",4,2,1250,5,-33.72477,18.44454,1,0,0,2,1125,358,3,FALSE,"FALSE"
"8563","FALSE",2,1,650,5,-33.8705,18.50343,0,0,0,2,31,323,1,FALSE,"TRUE"
"8564","FALSE",4,1,600,4.75,-33.92681,18.41436,1,0,0,2,1125,0,16,TRUE,"FALSE"
"8565","FALSE",16,8,10000,0,-34.01822,18.50992,0,0,0,1,30,358,1,FALSE,"TRUE"
"8566","FALSE",4,2,1524,4.42,-33.922,18.38497,1,0,0,2,30,113,24,FALSE,"TRUE"
"8567","FALSE",4,2,1450,5,-33.8216,18.47728,1,0,0,2,1125,321,5,FALSE,"TRUE"
"8568","FALSE",4,3,1300,0,-33.80246,18.49763,1,0,0,5,1125,355,1,FALSE,"FALSE"
"8569","TRUE",2,1,550,5,-33.84655,18.65377,1,0,0,2,28,28,5,FALSE,"TRUE"
"8570","TRUE",2,1,750,5,-34.09789,18.48025,1,0,0,1,1125,119,27,FALSE,"FALSE"
"8571","FALSE",4,2,2200,5,-33.96358,18.37825,1,0,0,2,1125,364,3,FALSE,"FALSE"
"8572","TRUE",3,1,600,5,-33.81063,18.48363,1,0,0,2,1125,147,7,FALSE,"FALSE"
"8573","TRUE",2,1,1001,4.7,-34.01665,18.43315,1,0,0,1,160,148,44,FALSE,"FALSE"
"8574","FALSE",2,1,3933,4.75,-33.99488,18.43501,1,0,0,3,60,90,8,FALSE,"FALSE"
"8575","FALSE",8,4,1255,4.57,-33.92326,18.41189,1,0,0,2,1125,335,28,FALSE,"FALSE"
"8576","TRUE",4,1,750,4.67,-34.1479,18.90535,1,0,0,2,31,346,6,FALSE,"TRUE"
"8577","FALSE",2,1,1786,4.87,-33.92236,18.38163,1,0,0,2,1125,307,61,FALSE,"TRUE"
"8578","FALSE",2,1,650,4.71,-33.81942,18.49011,1,0,0,1,60,162,14,FALSE,"TRUE"
"8579","FALSE",4,2,2157,4.92,-33.92205,18.38192,1,0,0,2,1125,291,38,FALSE,"TRUE"
"8580","FALSE",2,1,1348,4.93,-34.04301,18.36882,1,0,0,3,60,363,15,FALSE,"TRUE"
"8581","TRUE",2,1,1143,4.95,-33.92709,18.42272,1,0,0,4,180,52,20,FALSE,"FALSE"
"8582","FALSE",6,3,3986,4.85,-33.9223,18.38176,1,0,0,2,1125,26,13,FALSE,"TRUE"
"8583","FALSE",6,3,1481,5,-34.10319,18.47504,1,0,0,2,1125,328,1,FALSE,"FALSE"
"8584","FALSE",2,1,650,4.67,-33.81824,18.49158,1,0,0,1,1125,180,12,FALSE,"TRUE"
"8585","TRUE",4,2,1150,5,-33.8891,18.50868,1,0,0,2,1125,286,16,FALSE,"FALSE"
"8586","FALSE",2,1,900,5,-34.09643,18.38699,0,0,0,5,1125,234,1,FALSE,"TRUE"
"8587","FALSE",6,3,850,5,-33.82327,18.7182,1,0,0,2,20,20,1,FALSE,"TRUE"
"8588","FALSE",5,3,2200,5,-33.94651,18.4744,1,0,0,14,100,173,1,FALSE,"FALSE"
"8589","TRUE",6,3,3800,5,-33.92855,18.7105,1,0,0,2,30,104,18,FALSE,"FALSE"
"8590","TRUE",2,1,250,4.88,-33.88384,18.70901,0,0,0,3,30,179,33,FALSE,"TRUE"
"8591","FALSE",4,2,2413,4.72,-33.92298,18.38011,1,0,0,14,180,148,58,FALSE,"TRUE"
"8592","FALSE",6,3,4459,4.74,-33.92196,18.38141,1,0,0,2,1125,185,19,FALSE,"TRUE"
"8593","FALSE",2,1,1000,5,-34.1059,18.3745,1,0,0,2,1125,365,7,FALSE,"FALSE"
"8594","FALSE",2,1,700,5,-33.93978,18.42561,0,0,0,3,1125,243,4,FALSE,"FALSE"
"8595","FALSE",4,3,1200,5,-34.04231,18.36088,1,0,0,2,4,363,3,FALSE,"TRUE"
"8596","FALSE",7,4,3000,4,-33.82293,18.67312,1,0,0,2,30,56,6,FALSE,"FALSE"
"8597","TRUE",4,3,3386,4,-34.06521,18.86131,1,0,0,14,1125,120,1,FALSE,"TRUE"
"8598","TRUE",4,2,1350,0,-33.89464,18.50402,1,0,0,1,1125,34,1,FALSE,"FALSE"
"8599","FALSE",2,1,450,0,-34.02743,18.59011,1,0,0,2,1125,365,1,FALSE,"TRUE"
"8600","FALSE",4,2,700,5,-33.87537,18.4956,1,0,0,3,1125,179,2,FALSE,"FALSE"
"8601","FALSE",4,2,855,4.91,-33.78348,18.4536,1,0,0,2,1125,90,11,FALSE,"TRUE"
"8602","TRUE",4,2,550,4.94,-33.9295,18.42334,1,0,0,2,1125,290,52,FALSE,"TRUE"
"8603","FALSE",8,4,3000,3,-33.95265,18.48191,1,0,0,10,40,178,1,FALSE,"FALSE"
"8604","TRUE",2,1,750,4.83,-34.01857,18.36197,1,0,0,2,1125,289,6,FALSE,"TRUE"
"8605","FALSE",2,1,2222,0,-34.10899,18.47071,1,0,0,2,1125,180,1,FALSE,"FALSE"
"8606","FALSE",2,1,350,5,-34.02565,18.48213,0,0,0,1,1125,365,1,FALSE,"FALSE"
"8607","FALSE",2,1,1012,3.91,-34.13145,18.38834,0,0,0,1,30,21,11,FALSE,"TRUE"
"8608","FALSE",2,1,500,5,-33.81701,18.63697,0,0,0,2,1125,151,1,FALSE,"TRUE"
"8609","FALSE",2,1,1012,5,-34.13142,18.38831,1,0,0,1,30,21,1,FALSE,"TRUE"
"8610","FALSE",6,3,1782,5,-34.13149,18.38835,0,0,0,2,30,21,8,FALSE,"TRUE"
"8611","FALSE",5,2,850,4.67,-34.07669,18.47214,0,0,0,2,15,365,3,FALSE,"FALSE"
"8612","FALSE",6,3,3000,5,-34.14226,18.3281,1,0,0,10,90,199,1,FALSE,"TRUE"
"8613","FALSE",2,1,700,4.5,-33.81854,18.49041,1,0,0,1,30,180,2,FALSE,"TRUE"
"8614","FALSE",8,4,2500,4,-33.93097,18.40769,1,0,0,3,1125,158,3,FALSE,"FALSE"
"8615","TRUE",2,1,550,5,-34.09173,18.45647,0,0,0,1,1125,364,7,FALSE,"FALSE"
"8616","TRUE",2,1,800,5,-33.91965,18.39244,1,0,0,1,1125,181,3,FALSE,"FALSE"
"8617","FALSE",2,1,1500,5,-33.92924,18.42228,1,0,0,1,1125,363,1,FALSE,"TRUE"
"8618","TRUE",2,1,700,4.57,-34.12536,18.44794,0,0,0,1,1125,96,7,FALSE,"TRUE"
"8619","TRUE",4,2,1750,5,-33.91072,18.41375,1,0,0,2,1125,257,10,FALSE,"TRUE"
"8620","TRUE",5,1,600,5,-33.93449,18.46663,1,0,0,7,1125,267,5,FALSE,"FALSE"
"8621","TRUE",3,1,350,5,-33.89737,18.54791,1,0,0,1,180,91,8,FALSE,"TRUE"
"8622","FALSE",4,2,850,5,-33.88304,18.49147,1,0,0,2,1125,57,10,FALSE,"TRUE"
"8623","FALSE",4,2,1000,5,-34.09345,18.46135,1,0,0,2,1125,302,3,FALSE,"TRUE"
"8624","TRUE",4,2,993,4.93,-34.11198,18.82278,1,0,0,2,1125,316,28,FALSE,"TRUE"
"8625","FALSE",4,2,1200,5,-34.08951,18.87139,0,0,0,2,40,337,4,FALSE,"FALSE"
"8626","FALSE",6,3,1900,4.87,-33.75738,18.52577,1,0,0,2,28,338,23,FALSE,"TRUE"
"8627","TRUE",2,1,2171,4.91,-33.95501,18.3857,1,0,0,3,30,106,22,FALSE,"FALSE"
"8628","TRUE",2,1,450,4.82,-33.85723,18.49416,1,0,0,3,1125,364,17,FALSE,"TRUE"
"8629","FALSE",4,2,2000,5,-34.1515,18.85817,1,0,0,3,30,163,2,FALSE,"FALSE"
"8630","FALSE",4,2,990,4.84,-33.94331,18.42357,1,0,0,2,1125,148,25,FALSE,"TRUE"
"8631","FALSE",6,3,1600,5,-33.92485,18.70292,1,0,0,3,1125,272,2,FALSE,"FALSE"
"8632","FALSE",4,2,3500,5,-33.93734,18.3789,1,0,0,1,1125,322,3,FALSE,"TRUE"
"8633","FALSE",4,2,1200,5,-34.10352,18.46686,1,0,0,6,40,268,7,FALSE,"FALSE"
"8634","FALSE",5,2,3500,5,-33.9365,18.37855,1,0,0,1,1125,332,11,FALSE,"TRUE"
"8635","FALSE",12,6,15000,5,-33.93736,18.37934,1,0,0,2,1125,334,1,FALSE,"TRUE"
"8636","FALSE",6,3,2200,4.67,-33.79121,18.47951,1,0,0,5,20,365,3,FALSE,"TRUE"
"8637","FALSE",2,1,666,4.73,-34.04895,18.82046,1,0,0,2,1125,296,11,FALSE,"FALSE"
"8638","TRUE",8,4,6600,5,-33.95574,18.3787,1,0,0,5,1125,276,19,FALSE,"TRUE"
"8639","TRUE",2,1,1256,5,-33.94938,18.3831,1,0,0,2,1125,214,48,FALSE,"FALSE"
"8640","FALSE",1,1,600,4.86,-33.87792,18.64213,0,0,0,1,1125,182,7,FALSE,"FALSE"
"8641","FALSE",3,3,280,0,-33.93793,18.51211,0,0,0,15,365,362,1,FALSE,"FALSE"
"8642","TRUE",4,2,1100,5,-33.91641,18.3926,1,0,0,2,30,43,7,FALSE,"FALSE"
"8643","FALSE",6,3,3757,5,-34.20969,18.46078,1,0,0,3,1125,280,1,FALSE,"FALSE"
"8644","FALSE",8,4,1857,4.55,-34.13899,18.42531,1,0,0,2,30,131,11,FALSE,"FALSE"
"8645","FALSE",2,1,603,5,-33.91552,18.41797,1,0,0,14,1125,302,1,FALSE,"TRUE"
"8646","FALSE",2,1,990,5,-34.13336,18.39041,1,0,0,2,1125,1,1,FALSE,"FALSE"
"8647","TRUE",5,2,1618,4.85,-33.92341,18.42196,1,0,0,1,30,240,71,FALSE,"TRUE"
"8648","FALSE",5,3,3800,5,-34.0083,18.46604,1,0,0,2,1125,358,1,FALSE,"FALSE"
"8649","FALSE",2,1,650,5,-34.10272,18.39422,0,0,0,2,30,79,2,FALSE,"FALSE"
"8650","FALSE",3,2,350,3.83,-33.85491,18.69387,1,0,0,1,1125,16,6,FALSE,"TRUE"
"8651","FALSE",10,4,4000,5,-34.04397,18.82988,1,0,0,6,10,87,1,FALSE,"FALSE"
"8652","FALSE",10,6,7272,5,-34.00967,18.34997,1,0,0,12,1125,1,2,FALSE,"FALSE"
"8653","TRUE",2,1,317,5,-33.79539,18.45928,1,0,0,4,1125,322,15,FALSE,"FALSE"
"8654","FALSE",2,1,600,5,-34.10177,18.38667,1,0,0,1,1125,58,3,FALSE,"FALSE"
"8655","FALSE",6,3,3000,5,-34.1215,18.37364,1,0,0,7,28,13,1,FALSE,"TRUE"
"8656","TRUE",4,2,949,5,-33.92516,18.41575,1,0,0,14,1125,44,7,FALSE,"FALSE"
"8657","FALSE",7,3,1216,4.69,-34.12563,18.45018,1,0,0,2,1125,319,29,FALSE,"FALSE"
"8658","FALSE",2,1,2200,5,-33.93736,18.37934,1,0,0,1,1125,331,5,FALSE,"TRUE"
"8659","TRUE",2,1,954,5,-33.79319,18.45847,1,0,0,2,180,236,32,FALSE,"FALSE"
"8660","TRUE",6,3,4144,4.75,-33.92315,18.3837,1,0,0,4,180,257,4,FALSE,"FALSE"
"8661","FALSE",2,1,320,5,-34.10353,18.39448,1,0,0,2,10,264,2,FALSE,"FALSE"
"8662","FALSE",10,4,10000,5,-34.00855,18.34694,1,0,0,4,60,342,2,FALSE,"TRUE"
